id,公司名稱,分公司名稱,地址,分公司核准設立日期,登記現況,設立年份,縣市,行政區,里別,行政區平日夜間停留人數,行政區平日日間活動人數,行政區假日夜間停留人數,行政區假日日間活動人數,里人均收入中位數,里人口數,發票張數指標,發票銷售額指標,店_緯度,店_經度,500m熱鬧據點數,最近熱鬧據點類型,最近熱鬧據點距離,500m歷史展店,500m歷史競爭,租金,巷內,弄,最近鄰店距離,最近路口距離,鄰近道路等級,是否便利商店,日夜人流差,日夜人流活躍比,租金log,歷史品牌優勢,區域競爭飽和度,租金與競爭風險,路口與巷弄權重,黃金三角窗,巷弄店,社區轉角店,店均服務人口數,店均電信人流,人流單位租金成本,同品牌互蝕風險
6354,三商家購股份有限公司,文山福興分公司,臺北市文山區福興路74號,2015-01-27,廢止,2015,臺北市,文山區,興旺里,243331,203310,238449,228367,617,7755,73.0,75.5,25.00407916,121.5499839,3.0,學校,95.01259101525116,3.0,11.0,21333.0,0,0,45.89066042122247,17.645671619092358,2,0,-40021,0.8355251261650749,9.968057323185429,0.25,0.0014182568334192883,234663.0,1.4628070171934107,0,0,0,517.0,13554.0,0.10492791831233922,129.25
6358,來來超商股份有限公司,第一一二分公司,臺北市文山區興隆路1段138號,1991-10-01,廢止,1991,臺北市,文山區,萬祥里,243331,203310,238449,228367,594,4340,47.5,59.0,25.00202821,121.5418279,3.0,捷運站,284.2307831692622,1.0,20.0,28700.0,0,0,34.912933486910774,18.110345951800866,4,1,-40021,0.8355251261650749,10.264687244346277,0.047619047619047616,0.0046072333563695,574000.0,1.4751149306349733,0,0,0,197.27272727272728,9241.363636363636,0.14116304577715913,98.63636363636364
6362,全聯實業股份有限公司,興隆分公司,臺北市文山區興隆路1段53號,2011-07-05,廢止,2011,臺北市,文山區,萬盛里,243331,203310,238449,228367,683,4464,81.5,79.5,25.00406059,121.5409333,3.0,學校,147.07751262394555,3.0,17.0,25450.0,0,0,0.0,23.932451343666923,2,0,-40021,0.8355251261650749,10.144510313937575,0.16666666666666666,0.003807390817469205,432650.0,1.608085110884774,0,0,0,212.57142857142858,9681.42857142857,0.12517768345047733,53.142857142857146
6363,全家便利商店股份有限公司,萬興分公司,臺北市文山區興隆路1段55巷27弄1-4號,2011-03-11,營運中,2011,臺北市,文山區,萬盛里,243331,203310,238449,228367,683,4464,81.5,79.5,25.00427862,121.5413649,3.0,學校,196.3263866373632,1.0,16.0,25450.0,1,1,53.767736301132494,13.782486096313935,2,1,-40021,0.8355251261650749,10.144510313937575,0.058823529411764705,0.0035834266517357225,407200.0,6.733607770405051,0,0,0,248.0,11295.0,0.12517768345047733,124.0
6364,全家便利商店股份有限公司,台北市第七九九分公司,臺北市文山區興隆路2段203巷2弄2號,2025-06-11,營運中,2025,臺北市,文山區,興邦里,243331,203310,238449,228367,660,4703,48.0,56.5,25.00121839,121.5496068,6.0,學校,153.03635931203638,9.0,14.0,21888.0,1,1,0.0,15.181408030806878,2,1,-40021,0.8355251261650749,9.993739506513155,0.6,0.002976190476190476,306432.0,6.959657326904195,0,0,0,195.95833333333334,8471.25,0.1076577263404341,19.595833333333335
6367,全家便利商店股份有限公司,興欣分公司,臺北市文山區興隆路2段205號,1998-06-12,廢止,1998,臺北市,文山區,興邦里,243331,203310,238449,228367,660,4703,48.0,56.5,25.00098658,121.5499109,6.0,學校,148.8077193917485,9.0,14.0,21888.0,0,0,0.0,20.199746288859018,4,1,-40021,0.8355251261650749,9.993739506513155,0.6,0.002976190476190476,306432.0,1.5269946070498528,0,0,0,195.95833333333334,8471.25,0.1076577263404341,19.595833333333335
6368,統一超商股份有限公司,台北市第九０九分公司,臺北市文山區興隆路2段205號,2019-12-04,營運中,2019,臺北市,文山區,興邦里,243331,203310,238449,228367,660,4703,48.0,56.5,25.00098658,121.5499109,6.0,學校,148.8077193917485,4.0,19.0,21888.0,0,0,0.0,20.199746288859018,4,1,-40021,0.8355251261650749,9.993739506513155,0.2,0.0040391156462585035,415872.0,1.5269946070498528,0,0,0,195.95833333333334,8471.25,0.1076577263404341,39.19166666666667
6369,全聯實業股份有限公司,興隆二店分公司,臺北市文山區興隆路2段220巷31弄11號,2009-06-25,廢止,2009,臺北市,文山區,興業里,243331,203310,238449,228367,653,4734,86.5,84.0,25.00034611,121.5529737,3.0,學校,253.21674582614088,2.0,28.0,24835.0,1,1,34.90801956303709,19.825254358958322,2,0,-40021,0.8355251261650749,10.120049492484783,0.06896551724137931,0.005913410770855333,695380.0,7.590416005234902,0,0,0,152.70967741935485,6558.387096774193,0.1221527610409668,50.903225806451616
6371,三商家購股份有限公司,文山興隆二分公司,臺北市文山區興隆路2段220巷43號,2015-01-27,營運中,2015,臺北市,文山區,興業里,243331,203310,238449,228367,653,4734,86.5,84.0,25.00008392,121.5521223,3.0,學校,252.94214356836883,3.0,26.0,24835.0,1,0,40.236276299248416,45.19332889115085,2,0,-40021,0.8355251261650749,10.120049492484783,0.1111111111111111,0.005491024287222809,645710.0,5.749253087049162,0,0,0,157.8,6777.0,0.1221527610409668,39.45
6372,統一超商股份有限公司,台北市第五三九分公司,臺北市文山區興隆路2段244巷20號,2005-01-20,營運中,2005,臺北市,文山區,興業里,243331,203310,238449,228367,653,4734,86.5,84.0,25.00011707,121.5531884,3.0,學校,220.8805037164055,6.0,21.0,24835.0,1,0,34.90801956303709,17.101824681870326,2,1,-40021,0.8355251261650749,10.120049492484783,0.2727272727272727,0.0044350580781415,521535.0,4.344019116515601,0,0,0,169.07142857142858,7261.071428571428,0.1221527610409668,24.153061224489797
6373,全聯實業股份有限公司,文山辛亥分公司,臺北市文山區興隆路2段252號,2016-01-15,營運中,2016,臺北市,文山區,興業里,243331,203310,238449,228367,653,4734,86.5,84.0,25.00068266,121.5542576,6.0,學校,201.01085431013163,1.0,25.0,24835.0,0,0,129.1340304662126,34.981141966195,4,0,-40021,0.8355251261650749,10.120049492484783,0.038461538461538464,0.005279831045406547,620875.0,1.7914974834673218,0,0,0,175.33333333333334,7530.0,0.1221527610409668,87.66666666666667
6376,全家便利商店股份有限公司,靜心分公司,臺北市文山區興隆路2段73號,1999-12-27,廢止,1999,臺北市,文山區,興安里,243331,203310,238449,228367,704,6520,46.5,58.5,24.99978727,121.5480439,5.0,學校,135.04373867670478,9.0,15.0,21783.0,0,0,138.7917926856187,16.659622663793918,4,1,-40021,0.8355251261650749,9.988931034353595,0.5625,0.0023002606962122373,326745.0,1.4356404141157282,0,0,0,260.8,8132.4,0.1071412761729567,26.080000000000002
6381,統一生活事業股份有限公司,台北市第二一○分公司,臺北市文山區興隆路3段114號,2025-03-07,營運中,2025,臺北市,文山區,興得里,243331,203310,238449,228367,610,5857,69.0,82.5,24.99917295,121.5574791,5.0,捷運站,63.89414918956994,1.0,16.0,24856.0,0,0,15.144096234696473,15.512593769762232,4,0,-40021,0.8355251261650749,10.1208946819984,0.058823529411764705,0.0027313076135199728,397696.0,1.4020616742730785,0,0,0,325.3888888888889,11295.0,0.12225605107446227,162.69444444444446
6383,統一超商股份有限公司,台北市第五八０分公司,臺北市文山區興隆路3段173號,2005-02-23,營運中,2005,臺北市,文山區,興光里,243331,203310,238449,228367,677,3765,79.0,88.5,24.99642925,121.5601431,3.0,捷運站,382.16400635953744,2.0,7.0,22036.0,0,0,105.73566726838273,44.02410452828521,4,1,-40021,0.8355251261650749,10.000478137849756,0.25,0.0018587360594795538,154252.0,1.9035990012709363,0,0,0,376.5,20331.0,0.10838567514792609,125.5
6384,三商家購股份有限公司,文山興隆分公司,臺北市文山區興隆路3段185巷3弄1號,2015-01-27,營運中,2015,臺北市,文山區,興家里,243331,203310,238449,228367,611,6968,54.0,48.5,24.99569097,121.5607424,1.0,捷運站,483.9224732697373,0.0,4.0,27733.0,1,1,105.73566726838273,88.25410865077093,2,0,-40021,0.8355251261650749,10.23041437631381,0.0,0.0005739704405223131,110932.0,11.22871863725728,0,0,0,1393.6,40662.0,0.13640678566334336,1393.6
6388,統一超商股份有限公司,台北巿第３３２分公司,臺北市文山區興隆路3段42號,1995-09-25,營運中,1995,臺北市,文山區,興得里,243331,203310,238449,228367,610,5857,69.0,82.5,25.00032002,121.5555488,6.0,學校,155.91224361714302,4.0,16.0,24856.0,0,0,38.263521692628316,19.47396892759224,4,1,-40021,0.8355251261650749,10.1208946819984,0.23529411764705882,0.0027313076135199728,397696.0,1.5095771354221963,0,0,0,278.9047619047619,9681.42857142857,0.12225605107446227,55.780952380952385
6389,全家便利商店股份有限公司,興隆分公司,臺北市文山區興隆路3段49號,1995-09-07,廢止,1995,臺北市,文山區,興光里,243331,203310,238449,228367,677,3765,79.0,88.5,25.00039303,121.5559153,6.0,學校,179.30445282944908,6.0,14.0,22036.0,0,0,4.329157806214081,23.506707098962853,4,1,-40021,0.8355251261650749,10.000478137849756,0.4,0.0037174721189591076,308504.0,1.599473419613413,0,0,0,179.28571428571428,9681.42857142857,0.10838567514792609,25.612244897959183
6390,台灣屈臣氏個人用品商店股份有限公司,木柵分公司,臺北市文山區興隆路3段53號,1993-07-09,營運中,1993,臺北市,文山區,興光里,243331,203310,238449,228367,677,3765,79.0,88.5,25.00034615,121.5560048,6.0,學校,179.73553854567857,0.0,20.0,22036.0,0,0,11.23453163669524,13.670156312298356,4,0,-40021,0.8355251261650749,10.000478137849756,0.0,0.0053106744556558685,440720.0,1.3429076236665927,0,0,0,179.28571428571428,9681.42857142857,0.10838567514792609,179.28571428571428
6391,全家便利商店股份有限公司,中國工商分公司,臺北市文山區興隆路3段56號,1999-11-01,廢止,1999,臺北市,文山區,興得里,243331,203310,238449,228367,610,5857,69.0,82.5,24.99926377,121.5554052,6.0,學校,49.33228022943649,6.0,13.0,24856.0,0,0,67.60308280141011,7.170365551920753,2,1,-40021,0.8355251261650749,10.1208946819984,0.42857142857142855,0.002219187435984978,323128.0,1.0502568255340596,0,1,1,292.85,10165.5,0.12225605107446227,41.83571428571429
6392,統一生活事業股份有限公司,台北市第六十四分公司,臺北市文山區興隆路3段88號,2002-11-26,廢止,2002,臺北市,文山區,興得里,243331,203310,238449,228367,610,5857,69.0,82.5,24.99962098,121.5568065,5.0,捷運站,133.80230839631852,1.0,19.0,24856.0,0,0,68.05447772268731,79.827695418944,4,0,-40021,0.8355251261650749,10.1208946819984,0.05,0.0032434277910549677,472264.0,2.1961598359412293,0,0,0,278.9047619047619,9681.42857142857,0.12225605107446227,139.45238095238096
6393,全家便利商店股份有限公司,台北市第六八九分公司,臺北市文山區興隆路4段105巷42號,2020-05-20,營運中,2020,臺北市,文山區,明義里,243331,203310,238449,228367,469,3927,48.0,60.5,24.98767077,121.5620064,2.0,學校,86.98275344312987,6.0,18.0,17529.0,1,0,184.73786693756685,27.08135140726654,2,1,-40021,0.8355251261650749,9.77166897791528,0.3157894736842105,0.004582484725050916,315522.0,5.002658557558422,0,0,0,157.08,8132.4,0.08621766653058614,22.44
6394,全聯實業股份有限公司,順興分公司,臺北市文山區興隆路4段143號,2006-07-10,營運中,2006,臺北市,文山區,忠順里,243331,203310,238449,228367,712,4027,76.5,57.0,24.98516901,121.5616339,2.0,學校,277.8996362294777,1.0,30.0,39379.0,0,0,63.9496497550924,23.563777056352063,4,0,-40021,0.8355251261650749,10.581013352193116,0.03225806451612903,0.007447864945382324,1181370.0,1.6006364401970257,0,0,0,125.84375,6353.4375,0.19368848709612368,62.921875
6397,統一超商股份有限公司,台北市第一一八七分公司,臺北市文山區興隆路4段50之3號,2025-06-04,營運中,2025,臺北市,文山區,樟林里,243331,203310,238449,228367,613,7839,57.0,68.5,24.98643822,121.5608274,3.0,學校,229.18521606090616,7.0,18.0,26213.0,0,0,11.757430173299113,24.17965619594315,4,1,-40021,0.8355251261650749,10.17404889817949,0.3684210526315789,0.002295918367346939,471834.0,1.6130181873342324,0,0,0,301.5,7819.615384615385,0.12893055466747988,37.6875
6398,來來超商股份有限公司,第七一八分公司,臺北市文山區興隆路4段55號,2001-11-27,廢止,2001,臺北市,文山區,明興里,243331,203310,238449,228367,590,6315,63.5,60.0,24.98967189,121.5598753,6.0,學校,198.35425320729277,2.0,9.0,20065.0,0,0,0.0,111.63192888617655,4,1,-40021,0.8355251261650749,9.906782119485559,0.2,0.0014249525015832805,180585.0,2.3620626178889865,0,0,0,526.25,16942.5,0.09869116771842153,175.41666666666666
6399,統一超商股份有限公司,台北市第一一八四分公司,臺北市文山區興隆路4段55號,2024-10-23,營運中,2024,臺北市,文山區,明興里,243331,203310,238449,228367,590,6315,63.5,60.0,24.98967189,121.5598753,6.0,學校,198.35425320729277,3.0,8.0,20065.0,0,0,0.0,111.63192888617655,4,1,-40021,0.8355251261650749,9.906782119485559,0.3333333333333333,0.001266624445851805,160520.0,2.3620626178889865,0,0,0,526.25,16942.5,0.09869116771842153,131.5625
6403,統一超商股份有限公司,台北市第１３０分公司,臺北市文山區興隆路二段219號,1988-10-03,廢止,1988,臺北市,文山區,興邦里,243331,203310,238449,228367,660,4703,48.0,56.5,25.00119755,121.5502733,6.0,學校,108.61895164331855,4.0,19.0,21888.0,0,0,46.627958860717186,12.354852464452298,2,1,-40021,0.8355251261650749,9.993739506513155,0.2,0.0040391156462585035,415872.0,1.2959398996432745,0,0,0,195.95833333333334,8471.25,0.1076577263404341,39.19166666666667
6405,統一超商股份有限公司,台北市第九一一分公司,臺北市文山區羅斯福六段235號,2020-03-03,營運中,2020,臺北市,文山區,景華里,243331,203310,238449,228367,679,5509,60.5,75.0,24.99548998,121.5413927,5.0,學校,285.66393747135027,10.0,20.0,29989.0,0,0,54.24101496896818,53.870720726341524,2,1,-40021,0.8355251261650749,10.308619271743055,0.47619047619047616,0.003629764065335753,599780.0,2.002489943073333,0,0,0,177.70967741935485,6558.387096774193,0.1475030864045723,16.15542521994135
6408,萊爾富國際股份有限公司,北市文武分公司,臺北市文山區羅斯福路5段203號,2002-11-05,營運中,2002,臺北市,文山區,萬祥里,243331,203310,238449,228367,594,4340,47.5,59.0,25.00234039,121.5390289,4.0,捷運站,40.35093560877124,0.0,22.0,28700.0,0,0,45.45728248444769,16.418550969074104,2,1,-40021,0.8355251261650749,10.264687244346277,0.0,0.00506795669200645,631400.0,1.4287678929683234,0,0,0,188.69565217391303,8839.565217391304,0.14116304577715913,188.69565217391303
6412,三商家購股份有限公司,文山羅斯福分公司,臺北市文山區羅斯福路5段218巷8號,2023-11-06,營運中,2023,臺北市,文山區,萬隆里,243331,203310,238449,228367,709,6796,72.5,66.0,25.00216687,121.537992,4.0,捷運站,104.5192064934656,1.0,20.0,27597.0,1,0,72.3865154105072,90.91786492173783,2,0,-40021,0.8355251261650749,10.2254985853115,0.047619047619047616,0.0029424746211563924,551940.0,6.781343108550651,0,0,0,308.90909090909093,9241.363636363636,0.1357378597321345,154.45454545454547
6414,來來超商股份有限公司,第二九二分公司,臺北市文山區羅斯福路5段220號,1997-03-28,廢止,1997,臺北市,文山區,萬隆里,243331,203310,238449,228367,709,6796,72.5,66.0,25.00203552,121.5387297,4.0,捷運站,28.765797315445564,1.0,20.0,27597.0,0,0,35.77093652038945,20.281939828621248,2,1,-40021,0.8355251261650749,10.2254985853115,0.047619047619047616,0.0029424746211563924,551940.0,1.5289294088394425,0,0,0,308.90909090909093,9241.363636363636,0.1357378597321345,154.45454545454547
6416,統一超商股份有限公司,台北市第六九七分公司,臺北市文山區羅斯福路5段249號,2010-04-15,營運中,2010,臺北市,文山區,萬祥里,243331,203310,238449,228367,594,4340,47.5,59.0,25.00141046,121.5393924,3.0,捷運站,74.04865931909825,6.0,16.0,28700.0,0,0,47.08146355139466,48.74250142887938,5,1,-40021,0.8355251261650749,10.264687244346277,0.35294117647058826,0.0036857866850956,459200.0,1.9534298635983949,0,0,0,188.69565217391303,8839.565217391304,0.14116304577715913,26.956521739130434
6418,全聯實業股份有限公司,文山羅斯福分公司,臺北市文山區羅斯福路6段142巷11號,2018-04-27,營運中,2018,臺北市,文山區,景仁里,243331,203310,238449,228367,771,6062,64.0,75.0,24.99727719,121.5384301,2.0,學校,156.21936602916276,0.0,14.0,31357.0,1,0,199.60713995760634,150.1674927667524,3,0,-40021,0.8355251261650749,10.353224696920396,0.0,0.002309087910275441,438998.0,7.527582668552736,0,0,0,404.1333333333333,13554.0,0.15423169430084943,404.1333333333333
6424,全家便利商店股份有限公司,景和分公司,臺北市文山區羅斯福路6段274號,2001-01-16,營運中,2001,臺北市,文山區,景美里,243331,203310,238449,228367,734,5128,35.0,41.5,24.99141027,121.5399995,6.0,醫院,163.7667493497945,8.0,17.0,27100.0,0,0,13.933540009331667,17.309489098378428,2,1,-40021,0.8355251261650749,10.207325906555994,0.4444444444444444,0.003314486254630532,460700.0,1.453709727711601,0,0,0,197.23076923076923,7819.615384615385,0.1332933289394081,21.914529914529915
6427,統一超商股份有限公司,台北市第六０六分公司,臺北市文山區羅斯福路6段391號,2005-12-27,營運中,2005,臺北市,文山區,景行里,243331,203310,238449,228367,720,8001,89.0,92.5,24.9922754,121.5408042,6.0,捷運站,61.942118928662126,10.0,16.0,22342.0,0,0,55.28670039161056,32.96062256757539,5,1,-40021,0.8355251261650749,10.014268351879487,0.5882352941176471,0.001999500124968758,357472.0,1.762600846826828,0,0,0,296.3333333333333,7530.0,0.10989075849314597,26.939393939393938
6428,統一超商股份有限公司,台北市第五十二分公司,臺北市文山區羅斯福路五段190-3號,1987-06-22,廢止,1987,臺北市,文山區,萬年里,243331,203310,238449,228367,664,4925,55.0,73.0,25.00365897,121.5384652,3.0,學校,109.9968480491046,8.0,15.0,25900.0,0,0,147.8948960992855,15.492616677967243,2,1,-40021,0.8355251261650749,10.16203685698089,0.5,0.0030450669914738123,388500.0,1.4014564033487744,0,0,0,205.20833333333334,8471.25,0.12739104131109483,22.800925925925927
6429,統一超商股份有限公司,臺北巿第１９７分公司,臺北市文山區羅斯福路五段57號,1990-11-08,廢止,1990,臺北市,文山區,萬盛里,243331,203310,238449,228367,683,4464,81.5,79.5,25.00665634,121.5391334,3.0,學校,279.414063590141,4.0,7.0,25450.0,0,0,153.45870963093276,19.322437966761054,2,1,-40021,0.8355251261650749,10.144510313937575,0.5,0.0015677491601343784,178150.0,1.5058627970963003,0,0,0,372.0,16942.5,0.12517768345047733,74.4
